Time,cpu,diskio,diskioRead,diskioWritten,mem,networkReceived,networkTransmitted,replica,requests,responsetime,totalcpu,totalcpuUtilization,totalmemory,totalmemoryUtilization
2020-10-24 03:06:20.571,0.01252271127562642,0.0,0.0,3731.911111111111,0.023746490478515625,1237.0444444444443,2344.266666666667,1.0,1.0,3.149158878,6.0,9.71666666666668,12404576256.0,36.95109496209461
2020-10-24 03:06:35.571,0.24803051170347906,0.0,0.0,3731.911111111111,0.025701522827148438,1156.4,2186.8,1.0,1.0,3.149158878,6.0,9.71666666666668,12404576256.0,36.95109496209461
2020-10-24 03:06:50.571,0.36561695415739404,8.888888888868172e-05,0.0,1274.311111111111,0.03724098205566406,4355.644444444444,2647.288888888889,1.0,2.0,2.8994138769999998,6.0,10.499999999999932,12404576256.0,36.994433806477936
2020-10-24 03:07:05.571,0.5489936124574274,8.888888888868172e-05,0.0,819.2,0.03724098205566406,6906.466666666666,5142.822222222222,1.0,3.0,2.938961284,6.0,10.499999999999932,12404576256.0,36.994433806477936
2020-10-24 03:07:20.571,0.4643738460952013,0.00017777777777736343,0.0,11377.777777777777,0.03795623779296875,10053.4,5512.6,1.0,3.0,2.9160308639999997,6.0,10.822222222222239,12404576256.0,36.92588413719047
2020-10-24 03:07:35.571,0.8594088306437678,0.00017777777777799503,0.0,13380.266666666666,0.03795623779296875,9912.355555555554,5276.688888888889,1.0,4.0,2.932861984,6.0,10.822222222222239,12404576256.0,36.92588413719047
2020-10-24 03:07:50.571,0.8594088306437678,0.00017777777777799503,0.0,19751.82222222222,0.043773651123046875,10492.933333333332,2909.8,1.0,5.0,2.918259345,6.0,11.433333333333294,12404576256.0,36.99319555378128
2020-10-24 03:08:05.571,1.1689758103791783,8.888888888931332e-05,0.0,15746.844444444443,0.043773651123046875,13374.177777777777,2897.0,1.0,6.0,2.911212152,6.0,11.433333333333294,12404576256.0,36.99319555378128
2020-10-24 03:08:20.571,1.1689758103791783,0.0,0.0,17476.266666666666,0.048351287841796875,13466.177777777777,3061.6666666666665,1.0,8.0,2.876038898,6.0,12.116666666666514,12404576256.0,36.98631086878781
2020-10-24 03:08:35.571,2.1592616887263443,0.0,0.0,16748.088888888888,0.048351287841796875,16188.0,3060.9777777777776,1.0,8.0,2.9054413279999998,6.0,12.116666666666514,12404576256.0,36.98631086878781
2020-10-24 03:08:50.571,2.1592616887263443,8.888888888868172e-05,0.0,18659.555555555555,0.059986114501953125,19219.355555555554,3332.866666666667,1.0,9.0,2.881498365,6.0,13.572222222222269,12404576256.0,37.00800505603341
2020-10-24 03:09:05.571,2.4749497576047004,8.888888888868172e-05,0.0,20844.088888888888,0.059986114501953125,22109.2,3326.4666666666667,1.0,11.0,2.94088147,6.0,13.572222222222269,12404576256.0,37.00800505603341
2020-10-24 03:09:20.571,2.4749497576047,0.00017777777777736343,0.0,20844.088888888888,0.26183128356933594,22063.511111111107,3463.022222222222,1.0,11.0,2.862855503,6.0,14.055555555555538,12404576256.0,37.06957098011168
2020-10-24 03:09:35.571,1.9167902283483635,0.00017777777777799503,0.0,24940.088888888888,0.26183128356933594,25204.91111111111,3591.8888888888887,1.0,12.0,2.94319081,6.0,14.055555555555538,12404576256.0,37.06957098011168
2020-10-24 03:09:50.571,2.5616120120922976,0.0002666666666666767,0.0,29855.28888888889,0.07491111755371094,31080.48888888889,3935.133333333333,1.0,14.0,2.873042946,6.0,15.766666666666673,12404576256.0,36.940792699658346
2020-10-24 03:10:05.571,2.9979379630974865,0.00035555555555599007,0.0,30856.533333333333,0.07491111755371094,31501.266666666666,3926.7111111111108,1.0,14.0,2.895772803,6.0,15.766666666666673,12404576256.0,36.940792699658346
2020-10-24 03:10:20.571,2.9979379630974865,0.0005333333333333534,0.0,32676.977777777774,0.22869110107421875,34497.8,4029.266666666667,1.0,15.0,2.882671808,6.0,16.683333333333515,12404576256.0,36.66312691495779
2020-10-24 03:10:35.571,3.6138762827254887,0.0005333333333333534,0.0,33314.13333333333,0.22869110107421875,34702.177777777775,3988.266666666667,1.0,18.0,2.906925457,6.0,16.683333333333515,12404576256.0,36.66312691495779
2020-10-24 03:10:50.571,3.6138762827254887,0.0010666666666660754,5916.444444444443,41142.044444444444,0.09922981262207031,43201.88888888888,4396.11111111111,1.0,18.0,2.885330845,6.0,18.455555555555524,12404576256.0,36.80394101162273
2020-10-24 03:11:05.571,3.691026951718648,0.0011555555555553888,5916.444444444443,42325.333333333336,0.09922981262207031,40077.8,4184.288888888888,1.0,19.0,2.908629661,6.0,18.455555555555524,12404576256.0,36.80394101162273
2020-10-24 03:11:20.571,3.691026951718648,0.0010666666666667068,5916.444444444443,47695.64444444444,0.30384063720703125,42886.84444444444,4425.7555555555555,1.0,21.0,2.862331134,6.0,18.672222222222228,12404576256.0,36.593982884375926
2020-10-24 03:11:35.571,4.602538425606912,0.0006222222222226668,0.0,52064.71111111111,0.30384063720703125,43432.022222222215,4396.177777777777,1.0,21.0,2.8724273069999997,6.0,18.672222222222228,12404576256.0,36.593982884375926
2020-10-24 03:11:50.571,4.602538425606912,0.0006222222222220352,0.0,54522.31111111111,0.3226280212402344,48940.288888888885,4781.466666666666,1.0,22.0,2.877058172,6.0,20.083333333333393,12404576256.0,36.8028018191418
2020-10-24 03:12:05.571,3.5475368929151916,0.0010666666666667068,0.0,51336.53333333333,0.3226280212402344,51767.911111111105,7325.688888888889,1.0,23.0,2.891597374,6.0,20.083333333333393,12404576256.0,36.8028018191418
2020-10-24 03:12:20.571,3.7542191091265456,0.0011555555555553888,0.0,50608.35555555555,0.2581596374511719,54226.53333333333,7535.688888888889,1.0,24.0,2.932252935,6.0,21.116666666666667,12404576256.0,37.051244840201015
2020-10-24 03:12:35.571,5.551256772482877,0.0009777777777780253,0.0,49880.177777777775,0.2581596374511719,54739.75555555555,7504.2,1.0,25.0,2.866044691,6.0,21.116666666666667,12404576256.0,37.051244840201015
2020-10-24 03:12:50.571,5.551256772482877,0.000888888888888712,0.0,54613.333333333336,0.551605224609375,57972.73333333333,5185.955555555555,1.0,26.0,2.901306132,6.0,22.111111111111093,12404576256.0,36.74569360477153
2020-10-24 03:13:20.571,5.370155694634591,0.0007111111111113485,0.0,56615.82222222222,0.551605224609375,61122.666666666664,5217.622222222222,1.0,27.0,2.9071312469999997,6.0,22.111111111111093,12404576256.0,36.74569360477153
2020-10-24 03:13:50.571,6.367959459920687,0.0008000000000000303,0.0,57526.044444444444,0.551605224609375,60946.333333333336,5318.044444444444,1.0,29.0,2.9415196769999996,6.0,23.083333333333318,12404576256.0,37.13301904828889
2020-10-24 03:14:05.571,6.809708117499784,0.0007111111111113485,0.0,54158.22222222222,0.24313926696777344,61053.777777777774,5315.51111111111,1.0,29.0,2.869624728,6.0,23.083333333333318,12404576256.0,37.13301904828889
2020-10-24 03:14:20.571,7.310240536260173,0.0010666666666667068,0.0,58345.24444444444,0.24313926696777344,66796.17777777778,5617.7555555555555,1.0,30.0,2.901810058,6.0,24.238888888888955,12404576256.0,36.74599078541873
2020-10-24 03:14:35.571,7.178934705141585,0.0010666666666667068,0.0,59983.64444444444,0.5764961242675781,69974.42222222222,5628.0888888888885,1.0,32.0,2.950241296,6.0,24.238888888888955,12404576256.0,36.74599078541873
2020-10-24 03:14:50.571,4.499685982813624,0.0013333333333333838,0.0,65171.911111111105,0.39825439453125,69816.44444444444,5783.288888888888,1.0,32.0,2.935354009,6.0,25.29444444444431,12404576256.0,37.07972465222434
2020-10-24 03:15:05.571,7.48932223102168,0.0009777777777773937,0.0,62441.24444444444,0.39825439453125,70140.24444444444,6051.022222222222,1.0,33.0,2.9820420210000003,6.0,25.29444444444431,12404576256.0,37.07972465222434
2020-10-24 03:15:20.571,7.48932223102168,0.0011555555555553888,0.0,68994.84444444445,0.52947998046875,77964.57777777777,6609.288888888888,1.0,35.0,2.878105391,6.0,26.605555555555554,12404576256.0,37.00874800765141
2020-10-24 03:15:50.571,7.8142714905560045,0.000888888888888712,0.0,70724.26666666666,0.52947998046875,79072.57777777777,6570.177777777777,1.0,35.0,2.90876381,6.0,26.605555555555554,12404576256.0,37.00874800765141
2020-10-24 03:16:05.571,5.234038935604875,0.001244444444444702,0.0,78916.26666666666,0.6153106689453125,82121.93333333333,6709.866666666667,1.0,36.0,2.900798155,6.0,27.649999999999935,12404576256.0,36.97085747513341
2020-10-24 03:16:20.571,7.960717283994335,0.0009777777777773937,0.0,73819.02222222222,0.6153106689453125,80259.2,6485.51111111111,1.0,38.0,2.886315487,6.0,27.649999999999935,12404576256.0,36.97085747513341
2020-10-24 03:16:35.571,9.750054255947559,0.0011555555555553888,0.0,81100.8,0.6153106689453125,88427.88888888889,6848.0888888888885,1.0,39.0,3.682910815,6.0,29.27222222222219,12404576256.0,36.945151349150606
2020-10-24 03:16:50.571,9.093995944196182,0.000888888888888712,0.0,69632.0,0.6354808807373047,88213.7111111111,6465.177777777777,1.0,40.0,5.4440279,6.0,29.27222222222219,12404576256.0,36.945151349150606
2020-10-24 03:17:05.571,4.993955502464482,0.021333333333333506,0.0,403956.6222222222,1.0158061981201172,99908.64444444444,8000.533333333334,5.0,40.0,5.4440279,6.0,33.03333333333342,12404576256.0,37.398946197425026
2020-10-24 03:17:20.571,7.4022110931425775,0.06364444444444455,21026.133333333335,1051761.7777777778,1.0158061981201172,117532.48888888888,10610.755555555554,9.0,43.0,5.4440279,6.0,33.03333333333342,12404576256.0,37.398946197425026
2020-10-24 03:17:35.571,7.775711418237417,0.0798222222222225,21026.133333333335,1347128.8888888888,1.466226577758789,130506.04444444443,12746.977777777776,9.0,43.0,5.4440279,6.0,56.70437719415179,12404576256.0,39.14092009109578
2020-10-24 03:17:50.571,9.375513850515718,0.05964444444444439,21026.133333333335,1023271.8222222221,1.0174751281738281,128084.7111111111,14167.088888888888,9.0,44.0,5.4440279,6.0,56.70437719415179,12404576256.0,39.14092009109578
2020-10-24 03:18:05.571,7.7819593072636115,0.017600000000000036,5370.31111111111,386571.3777777777,0.9082317352294922,100810.84444444443,12420.533333333333,13.0,46.0,5.4440279,6.0,73.53888888888889,12404576256.0,43.16890658324476
2020-10-24 03:18:20.571,7.354960888819112,0.010755555555555121,9466.31111111111,257501.86666666667,0.7670402526855469,92642.53333333334,11234.111111111111,13.0,45.0,5.4440279,6.0,73.53888888888889,12404576256.0,43.16890658324476
2020-10-24 03:18:35.571,7.09691038034049,0.01066666666666707,9466.31111111111,258503.1111111111,0.8500099182128906,91792.44444444444,9693.244444444445,13.0,47.0,5.301989873,6.0,59.33333333333356,12404576256.0,41.21959965804414
2020-10-24 03:18:50.571,11.065708377627297,0.03093127124858334,4095.7269515365642,597065.9733795525,1.0806560516357422,96161.83365553408,9574.006177365954,17.0,48.0,5.301989873,6.0,59.33333333333356,12404576256.0,41.21959965804414
2020-10-24 03:19:05.571,8.29683429637743,0.021955555555555544,0.0,430626.13333333336,1.1847972869873047,82826.08888888889,10014.977777777776,17.0,45.0,5.350333956,6.0,51.05000000000006,12404576256.0,43.14443870995862
2020-10-24 03:19:20.571,3.7275581953997214,0.02177777777777755,0.0,412694.7555555555,1.3834476470947266,62580.46666666667,8212.622222222222,21.0,50.0,6.9082608,6.0,51.05000000000006,12404576256.0,43.14443870995862
2020-10-24 03:19:35.571,2.25266134940541,0.11298531013178663,1001.3111985243462,515675.26724003826,1.4058589935302734,69465.27546280863,10258.461675222792,21.0,49.0,6.9082608,6.0,55.03715914394308,12404576256.0,44.93782485559497
2020-10-24 03:19:50.571,4.743857066365263,0.1125333333333338,1001.2444444444444,509542.4,1.4608383178710938,62948.57777777778,8584.377777777778,21.0,44.0,8.703651715,6.0,55.03715914394308,12404576256.0,44.93782485559497
2020-10-24 03:20:05.571,10.333167892149131,0.11297777777777784,1001.2444444444444,527200.7111111111,1.5014171600341797,62808.13333333333,12523.844444444443,25.0,56.0,5.495876108,6.0,56.481850641894816,12404576256.0,45.997125272539414
2020-10-24 03:20:20.571,14.56760708018064,0.052088888888888754,0.0,443096.1777777777,1.7161369323730469,67433.93333333333,11272.71111111111,29.0,51.0,5.495876108,6.0,56.481850641894816,12404576256.0,45.997125272539414
2020-10-24 03:20:35.571,11.828772478263907,0.07191111111111088,0.0,778513.0666666667,1.7161369323730469,113632.53333333334,19165.91111111111,29.0,46.0,5.495876108,6.0,69.36111111111119,12404576256.0,46.903674836823065
2020-10-24 03:20:50.571,9.662845101817043,0.10124444444444407,3913.9555555555553,1238357.3333333333,1.910257339477539,143865.04444444444,17357.933333333334,29.0,61.0,5.243360536999999,6.0,69.36111111111119,12404576256.0,46.903674836823065
2020-10-24 03:21:05.571,14.465335997513987,0.055288888888888874,4642.133333333333,911132.4444444444,2.759838104248047,130744.04444444443,18590.733333333334,33.0,54.0,35.452917026,6.0,65.4166666666666,12404576256.0,46.12580449277702
2020-10-24 03:21:20.571,14.465335997513987,0.0615999999999998,4642.133333333333,1196032.0,2.759838104248047,112356.02222222222,13416.555555555555,33.0,51.0,35.452917026,6.0,65.4166666666666,12404576256.0,46.12580449277702
2020-10-24 03:21:35.571,13.543854809096608,0.032088888888889264,819.2,726266.3111111111,2.715444564819336,90955.68888888888,15916.266666666666,33.0,65.0,5.80477169,6.0,55.595441953142,12404576256.0,46.204408773961426
2020-10-24 03:21:50.571,13.543854809096608,0.04231111111111103,273.06666666666666,966200.8888888888,2.715444564819336,103834.88888888889,13827.422222222222,37.0,58.0,5.80477169,6.0,55.595441953142,12404576256.0,46.204408773961426
2020-10-24 03:22:20.571,7.502834104833705,0.016711111111111322,364.08888888888885,382384.35555555555,2.0280838012695312,112292.66666666667,18105.355555555554,37.0,51.0,6.304142017999999,6.0,55.13989429864521,12404576256.0,47.754651620080296
2020-10-24 03:22:50.571,18.065626968593186,0.016622222222222007,273.06666666666666,375466.6666666667,2.0280838012695312,103625.28888888888,13769.111111111111,41.0,58.0,8.799494289,6.0,55.13989429864521,12404576256.0,47.754651620080296
2020-10-24 03:23:05.571,15.418320384594237,0.022311111111111535,91.02222222222221,495251.91111111105,3.5565853118896484,98751.97777777776,19594.466666666667,45.0,62.0,6.951335815,6.0,60.827777777777655,12404576256.0,50.80679592704017
2020-10-24 03:23:20.571,11.96348797325275,0.03635555555555546,0.0,729998.2222222221,3.5565853118896484,87561.68888888888,17413.355555555554,49.0,57.0,6.951335815,6.0,60.827777777777655,12404576256.0,50.80679592704017
2020-10-24 03:23:35.571,14.047091063539566,0.06426666666666657,0.0,1208684.0888888887,3.5565853118896484,128814.02222222222,26302.155555555553,49.0,65.0,6.951335815,6.0,82.59444444444436,12404576256.0,49.87632332065693
2020-10-24 03:23:50.571,15.984408893843568,0.04586666666666651,1456.3555555555554,835492.9777777777,2.004861831665039,108731.7111111111,19428.844444444443,49.0,72.0,10.801497836000001,6.0,82.59444444444436,12404576256.0,49.87632332065693
2020-10-24 03:24:05.571,15.440999738647717,0.031199999999999915,1456.3555555555554,583361.4222222221,2.004861831665039,102675.3111111111,22833.888888888887,50.0,61.0,5.633945315,6.0,61.699999999999974,12404576256.0,51.98997114375916
2020-10-24 03:24:20.571,15.440999738647717,0.03831111111111151,1456.3555555555554,389757.15555555554,2.6303768157958984,116366.35555555555,16403.688888888886,50.0,66.0,5.633945315,6.0,61.699999999999974,12404576256.0,51.98997114375916
2020-10-24 03:24:35.571,11.207240353418749,0.0360000000000001,0.0,368913.06666666665,2.7196884155273438,137801.48888888888,24657.977777777774,50.0,67.0,5.633945315,6.0,61.96111111111098,12404576256.0,51.94049056600035
2020-10-24 03:24:50.571,15.92295665940789,0.03662222222222213,0.0,398768.35555555555,2.7196884155273438,159518.17777777778,17956.533333333333,50.0,66.0,6.378774796,6.0,61.96111111111098,12404576256.0,51.94049056600035
2020-10-24 03:25:05.571,17.2126499782757,0.0015111111111107472,0.0,149549.5111111111,2.0945072174072266,136620.64444444442,24447.6,50.0,70.0,6.378774796,6.0,57.63333333333309,12404576256.0,53.68325694139698
2020-10-24 03:25:20.571,17.2126499782757,0.0015111111111107472,91.02222222222221,161564.44444444444,1.9750118255615234,149749.64444444442,17550.733333333334,50.0,72.0,6.378774796,6.0,57.63333333333309,12404576256.0,53.68325694139698
2020-10-24 03:25:50.571,16.351533915525426,0.0015111111111113789,91.02222222222221,152189.15555555554,1.3948917388916016,144094.06666666668,25267.355555555554,50.0,75.0,6.378774796,6.0,60.2444444444446,12404576256.0,52.857193802396665
2020-10-24 03:26:05.571,11.125022136383139,0.001688888888889374,91.02222222222221,152735.28888888887,1.0768890380859375,147626.86666666667,17591.555555555555,50.0,74.0,6.378774796,6.0,60.2444444444446,12404576256.0,52.857193802396665
2020-10-24 03:26:20.571,16.903167251114457,0.0016000000000000606,0.0,138444.8,0.751495361328125,126415.7111111111,24744.6,50.0,73.0,6.378774796,6.0,60.398459464663986,12404576256.0,52.40508297778971
2020-10-24 03:26:35.571,16.078178614814007,0.0012444444444440705,0.0,115780.26666666666,0.751495361328125,107783.17777777776,16602.155555555553,50.0,78.0,6.378774796,6.0,60.398459464663986,12404576256.0,52.40508297778971
2020-10-24 03:26:50.571,13.462911100863312,0.0012444444444440705,0.0,100215.46666666666,1.2118339538574219,93252.7111111111,24156.466666666667,50.0,77.0,6.378774796,6.0,60.56666666666667,12404576256.0,53.86953967708351
2020-10-24 03:27:05.571,15.314353988448973,0.0013333333333333838,0.0,108680.53333333334,1.250600814819336,119504.24444444444,17097.755555555555,50.0,78.0,6.378774796,6.0,60.56666666666667,12404576256.0,53.86953967708351
2020-10-24 03:27:20.571,11.599310955430052,0.010844444444444434,0.0,298279.8222222222,1.487588882446289,147509.5111111111,25808.222222222223,50.0,83.0,6.378774796,6.0,67.60555555555558,12404576256.0,53.57300292128577
2020-10-24 03:27:35.571,14.036189523016745,0.01111111111111111,0.0,316484.26666666666,1.5391826629638672,172402.77777777778,18050.42222222222,50.0,79.0,7.020658846,6.0,67.60555555555558,12404576256.0,53.57300292128577
2020-10-24 03:27:50.571,15.137247834428383,0.011466666666666469,0.0,349525.3333333333,1.5538692474365234,181777.37777777776,26053.066666666666,50.0,82.0,7.020658846,6.0,71.25,12404576256.0,55.27039971787651
2020-10-24 03:28:05.571,17.554234684322655,0.006666666666666919,182.04444444444442,239297.4222222222,1.4243602752685547,145047.2222222222,17112.28888888889,50.0,84.0,7.020658846,6.0,71.25,12404576256.0,55.27039971787651
2020-10-24 03:28:20.571,18.655500703577125,0.0068444444444442825,182.04444444444442,220091.73333333334,1.170492172241211,114135.28888888888,25052.24444444444,50.0,81.0,7.196282115,6.0,70.83333333333309,12404576256.0,54.717594183976615
